year,PIE,INI,NX,GDP_QI,GDP,EX_GOOD,IM_GOOD,EX_SERV,GIE,GCE_QI,GCE,POP,EX_GOOD_QI,IM_GOOD_QI,EX_SERV_QI,IM_SERV_QI,IM_SERV,PCE_GOOD_QI,PCE_GOOD,PCE_QI,PCE,PCE_SERV_QI,PCE_SERV,X_TOT_QI,X_TOT,GDP_P,GDP_Q,X_TOT_P,X_TOT_Q,PCE_P,PCE_Q,GCE_P,GCE_Q,PCE_GOOD_P,PCE_GOOD_Q,PCE_SERV_P,PCE_SERV_Q,EX_GOOD_P,EX_GOOD_Q,EX_SERV_P,EX_SERV_Q,IM_GOOD_P,IM_GOOD_Q,IM_SERV_P,IM_SERV_Q,C_GOOD_Paasche_Chained_QI,C_GOOD_Laspeyres_Chained_QI,C_GOOD_Fischer_Chained_QI,C_SERV_Paasche_Chained_QI,C_SERV_Laspeyres_Chained_QI,C_SERV_Fischer_Chained_QI,C_GOOD,C_SERV,C_TOT,C_GOOD_Fischer_Chained_P,C_SERV_Fischer_Chained_P,C_GOOD_Fischer_Chained_Q,C_SERV_Fischer_Chained_Q,C_GOOD_Paasche_Chained_P,C_SERV_Paasche_Chained_P,C_GOOD_Laspeyres_Chained_P,C_SERV_Laspeyres_Chained_P,C_TOT_Paasche_Chained_QI,C_TOT_Laspeyres_Chained_QI,C_TOT_Fischer_Chained_QI,C_TOT_Fischer_Chained_Q,C_TOT_P,X_Rel_P,C_Share,E_FB_1947_QI,E_FB_2023_QI,E_FB_1947_P,E_FB_2023_P,E_FB_1947_Q,E_FB_2023_Q,X_TOT_1947_Q,X_TOT_1947_QI,X_TOT_1947_P,X_TOT_2023_Q,X_TOT_2023_QI,X_TOT_2023_P,Y_FB_1947_QI,Y_FB_2023_QI,Y_Fischer_Chained_QI,C_GOOD_FB_1947_QI,C_GOOD_FB_2023_QI,C_SERV_FB_1947_QI,C_SERV_FB_2023_QI,C_GOOD_FB_1947_P,C_SERV_FB_1947_P,C_GOOD_FB_2023_P,C_SERV_FB_2023_P,C_GOOD_FB_1947_Q,C_SERV_FB_1947_Q,C_GOOD_FB_2023_Q,C_SERV_FB_2023_Q,E_FB_Fischer_QI,Y_FB_Fischer_QI
1991,944344.0,-394.0,-28614.0,0.51214,6158129.0,430135.0,500720.0,164795.0,294094.0,0.76768,1004857.0,253530.0,0.29174,0.22361999999999999,0.31267,0.3515,122824.0,0.40103,1497434.0,0.48031999999999997,3943449.0,0.5288499999999999,2446015.0,5.662165924276169,1238832.0,0.6131065301648528,10044141.91828,5.045107717173803,245551.14963808464,0.6177320305611685,6383753.480319999,0.4819921940032998,2084799.32352,0.8864625650975975,1689224.18042,0.5094678311529008,4801117.657349999,0.9532675122582407,451221.71318,0.626254042391987,263144.01001,0.9448313053632851,529957.038,0.6221036678852181,197433.332,3.774978814890835,3.717716262743321,3.7462381306627006,4.802124621583852,4.805896380346623,4.804010130801478,1426455.0,3492843.0,4919298.0,3.493238428393761,7.476510332399334,408347.44871849567,467175.5731900513,3.4666427658676517,7.479445914096663,3.5200381296146466,7.47357590287825,4.353670644554012,4.35072502804754,4.352197587097466,897636.4001412652,5.480279096553824,0.9205932085368297,0.7988298395779239,4.371006049833682,4.5448361711633884,5.6186963413896915,5.221005004330198,901515.626772147,937367.9154662777,245551.14963808464,5.662165924276169,5.045107717173803,245551.14963808464,5.662165924276169,5.045107717173803,4.595325525648322,4.6956630577888765,4.602216753233674,3.9010882264774227,3.625370370555681,4.897726489348307,4.818097925823401,3.3545775538026508,7.333449807375317,3.6097009856510502,7.454649517890436,425226.418862492,476289.2079096548,395172.62113131036,468545.5689925483,4.457073748510127,4.6452233863724
1992,1013006.0,16328.0,-34738.0,0.5301899999999999,6520327.0,455308.0,544927.0,177745.0,296117.0,0.77268,1048383.0,256922.0,0.31370000000000003,0.2447,0.3295,0.34201,122864.0,0.41365999999999997,1563268.0,0.49799,4197559.0,0.55001,2634291.0,5.8943485523385295,1292796.0,0.6270666460198449,10398140.35938,5.057487361592961,255620.213669265,0.6342065896981423,6618598.84174,0.4996159191523658,2098377.89352,0.8971797922515008,1742424.44324,0.5275739242895389,4993216.83411,0.938418910747115,485186.30090000003,0.6409655660059962,277308.1885,0.939667781733284,579914.53,0.6395738521505339,192102.91288,3.8605380429874754,3.8019690378826936,3.831141619544575,4.962267116648707,4.966328846924667,4.964297566379172,1489977.0,3737555.0,5227532.0,3.5679346541432757,7.742007254535222,417602.09881359775,482763.0454376754,3.540766286226189,7.745175112325564,3.5953114854707127,7.738840692431918,4.500951807033103,4.497750352252801,4.499350794898751,927986.6020970725,5.6331977080129985,0.8978004365795448,0.8017283793085256,4.518560515161493,4.685428654872497,5.806013297357394,5.37918335186045,931948.5876915428,966364.9746387976,255620.213669265,5.8943485523385295,5.057487361592961,255620.213669265,5.8943485523385295,5.057487361592961,4.757582852704986,4.8486191756712405,4.749729884452338,4.023756064475074,3.7150564234501164,5.073175821893021,4.973819608028747,3.3971400677061,7.575851719295992,3.6794227035209457,7.727185704632206,438597.458539912,493351.1291516306,404948.5802689096,483689.0354219716,4.60123819384664,4.8028853254549055
1993,1106826.0,20814.0,-65173.0,0.54477,6858559.0,467723.0,592761.0,187076.0,291883.0,0.77225,1073040.0,260282.0,0.32389,0.26918,0.34041,0.35113999999999995,127212.0,0.43085,1642347.0,0.51534,4451984.0,0.56701,2809637.0,6.194738307349666,1377895.0,0.6419416472435432,10684084.80654,5.129012761119697,268647.21617483295,0.6500014188761435,6849191.20284,0.5116511604272422,2097210.1365,0.904957944480482,1814832.4019,0.5458202635509682,5147549.82111,0.9336781071512822,500946.73573,0.652992947639899,286490.07723,0.929194888912537,637929.6819999999,0.6449894784030303,197231.12431999997,3.9287237625694744,3.8670819864381483,3.8977810215459665,5.073356911594454,5.0772062825664435,5.075281232133767,1538123.0,3942541.0,5480664.0,3.620255008879117,7.988033792804736,424865.9269105534,493555.87398131244,3.5917417766060646,7.991063648138016,3.6489945949563185,7.985005086257619,4.59891356998581,4.595338544797241,4.597125709869905,948152.580534958,5.780360790567853,0.8873170632340117,0.7990984695181598,4.631181794315189,4.786205149550158,5.967480295739722,5.521188494560339,955176.6138957135,987150.0258895705,268647.21617483295,6.194738307349666,5.129012761119697,268647.21617483295,6.194738307349666,5.129012761119697,4.902826061112053,4.976341204110429,4.875991375944322,4.131731664967814,3.7886290583121385,5.191004338960502,5.082680986844387,3.41526565880596,7.8099564829858386,3.7245560464165055,7.976404203845702,450367.0149448217,504809.59895089193,412968.14461413975,494275.47792765615,4.708055453417504,4.9394468662491295
1994,1256484.0,63785.0,-92487.0,0.56672,7287236.0,518371.0,676812.0,202566.0,294173.0,0.77625,1108101.0,263455.0,0.3549,0.30513,0.36418,0.36983,136612.0,0.45357,1746554.0,0.53531,4720965.0,0.58437,2974411.0,6.57293986636971,1486873.0,0.6556471107697869,11114570.44544,5.216207222524711,285048.6831848552,0.6635596772141177,7114605.004059999,0.5256464097506813,2108072.9925,0.9141706390876398,1910533.90398,0.5606647161931534,5305151.036069999,0.9443667470177352,548908.5693,0.6609113129458365,306494.98054,0.9359510163453355,723127.587,0.6576450662430589,207729.07304,4.064469425105479,4.000175517578238,4.032194326449586,5.199172020867942,5.203245795352476,5.201208509269298,1651898.0,4148466.0,5800364.0,3.75843727439656,8.201760024963251,439517.2459716578,505801.9239009114,3.7285923128195675,8.204972611331717,3.7885211255213505,8.198548696455314,4.760339051650893,4.756510851971301,4.758424566833044,981420.3084847486,5.910173194760356,0.8825811106769464,0.7959620360913197,4.797803177803482,4.913666997691479,6.13587895481047,5.692086104569413,989542.1076187904,1013438.9046068698,285048.6831848552,6.57293986636971,5.216207222524711,285048.6831848552,6.57293986636971,5.216207222524711,5.106206296085369,5.137650078914967,5.043721107029696,4.327493179103434,3.929821485903611,5.324963197940892,5.206062158759831,3.5019695761318803,8.011147203668836,3.856345513021139,8.194113464635567,471705.4115086325,517836.6961101579,428358.4016064654,506273.9267529173,4.855389493767959,5.121904058066599
1995,1317489.0,31174.0,-89761.0,0.58194,7639749.0,592442.0,757449.0,220369.0,307688.0,0.77837,1141743.0,266588.0,0.39621,0.33262,0.38886000000000004,0.38098,145123.0,0.46712000000000004,1815533.0,0.5511,4962590.0,0.60149,3147057.0,6.911748329621381,1594003.0,0.6693861730942368,11413066.63788,5.317920470838362,299741.78981069045,0.6775362685547929,7324463.988600001,0.5401299227577526,2113830.30618,0.922710064611618,1967609.4036800002,0.5763235379883147,5460573.43239,0.9667771903641134,612800.96997,0.6733640932372591,327265.74258,0.9608929707320406,788276.138,0.6781705471387579,213991.89424,4.196248280009702,4.129992510661828,4.162988586258392,5.32412702211641,5.3283894705832635,5.326257819960737,1681700.0,4364046.0,6045746.0,3.706029205183163,8.425407642787436,453774.0818793373,517962.5942177218,3.676655014674703,8.428779621023162,3.735638077233564,8.42203701352958,4.858109971833984,4.854149247571778,4.8561292059004035,1001571.7925877523,6.036258254018575,0.8809961812515249,0.7913540091434941,4.9576062589416905,5.038325871324047,6.221588778847469,5.784971988524992,1022501.3333004647,1039149.6726347134,299741.78981069045,6.911748329621381,5.317920470838362,299741.78981069045,6.911748329621381,5.317920470838362,5.297108851640741,5.29121672644722,5.203721308968436,4.5085727840014584,4.064395658969105,5.460917896683062,5.327774242942232,3.421960345469889,8.217646592161906,3.7959289833094085,8.423009552854305,491443.45060172695,531057.8826987378,443027.2556189504,518110.06180340325,4.997803104791538,5.294161969340673
1996,1432055.0,30799.0,-96376.0,0.60389,8073122.0,628785.0,807448.0,238805.0,319959.0,0.78188,1172889.0,269714.0,0.43146,0.3638,0.41325,0.40088999999999997,156518.0,0.48804000000000003,1917671.0,0.57022,5244596.0,0.61889,3326925.0,7.440840757238306,1721214.0,0.6816470102325501,11843552.27678,5.334005751922988,322686.94111915363,0.6920287805414673,7578580.757719999,0.5523734269647461,2123362.46232,0.9328423513532165,2055728.9205600002,0.5921335991720987,5618537.783790001,0.9422532025346758,667320.62922,0.6866307967236369,347792.43975,0.936530331467722,862169.62,0.695094610316063,225175.10231999998,4.357542912704313,4.287666411481308,4.322463462354622,5.449140761505856,5.453447791581114,5.451293851174117,1769807.0,4582101.0,6351908.0,3.7562986228882638,8.643484390611322,471157.1623235785,530121.9731451293,3.7260593587708524,8.64689964408957,3.7867832972383946,8.64007048605081,4.992553783890234,4.98754411475803,4.990048320653285,1029192.4760864194,6.171739638200234,0.8642629249795216,0.786796978913486,5.13225765357365,5.170207844222447,6.343793428819043,5.922806514980707,1058523.0087919119,1066350.1976630355,322686.94111915363,7.440840757238306,5.334005751922988,322686.94111915363,7.440840757238306,5.334005751922988,5.5333390083611045,5.476717620754798,5.402244045303083,4.720274789893546,4.227476449394536,5.594040084978823,5.4503840453965315,3.439728463667192,8.42292378951327,3.8406987585827728,8.644927204910562,514519.3926479763,544003.6161439356,460803.3879369032,530033.4972626765,5.151197800422459,5.5049555174134825
1997,1595600.0,70927.0,-101971.0,0.63075,8577552.0,699887.0,885654.0,253916.0,326605.0,0.79625,1220528.0,272958.0,0.49394,0.41622,0.43499000000000004,0.43573999999999996,170120.0,0.51124,2006506.0,0.5916899999999999,5536790.0,0.63871,3530285.0,7.975083518930957,1851279.0,0.6933969980171035,12370333.3365,5.352753632313861,345855.44696547877,0.7040741269840054,7863930.497939999,0.5644354346337376,2162387.2725,0.9317624605109676,2153452.28536,0.6088302344284845,5798471.88981,0.9161355119580646,763955.75858,0.6935911131157212,366088.88897,0.8978651655779266,986399.7779999999,0.6950768100798542,244749.92912,4.52671337342298,4.450074140399399,4.4882301772602675,5.600500363000106,5.604667359697202,5.602583473941198,1891666.0,4834609.0,6726275.0,3.866650066932448,8.873537883482328,489226.0657817237,544834.4350903598,3.8337783030845407,8.876838403552535,3.899803681417782,8.870238590586961,5.1782847614551155,5.17245794243448,5.17537053191131,1067414.9968361757,6.30146196178311,0.8494463133756988,0.7841716881059565,5.342556723389179,5.326749317661586,6.504720946528119,6.090887974698243,1101896.9816422947,1098636.7200183845,345855.44696547877,7.975083518930957,5.352753632313861,345855.44696547877,7.975083518930957,5.352753632313861,5.799918389076716,5.684244498657575,5.617392436403367,4.98142577322388,4.402381396640325,5.747340375634677,5.601467963948104,3.483824974085725,8.650042185103622,3.9420518014535633,8.87530501314313,542985.3721329494,558911.6095093454,479868.3769965887,544725.9550900613,5.33464716554728,5.741790156020353
1998,1736671.0,63719.0,-162711.0,0.65903,9062817.0,692565.0,930751.0,260414.0,344001.0,0.81116,1267607.0,276154.0,0.50468,0.46553,0.44705,0.48314,184939.0,0.5454,2108439.0,0.62312,5877248.0,0.6677299999999999,3768809.0,8.716314031180401,2016953.0,0.7011870434420784,12924963.58106,5.335848983782212,378000.39059020043,0.7096707228256938,8281654.87312,0.5754320815843973,2202878.56824,0.9177734288449211,2297341.5156,0.6217179397893913,6061927.377029999,0.8872590422929785,780566.85476,0.6921511651409581,376238.62115,0.8436373857184487,1103259.547,0.6814913760028791,271373.94032,4.646483992337502,4.5585050281745,4.602284285265615,5.800170389694792,5.80381830387805,5.801994060090213,1933972.0,5111891.0,7045863.0,3.8551588155885814,9.059997805427436,501658.19166252256,564226.5163615929,3.8184865940452335,9.062846419980158,3.892183232118032,9.057150086245166,5.343131025040651,5.335880511050895,5.339504537361664,1101267.471326306,6.397957974291523,0.8339925027990007,0.7774474291434362,5.528478483575478,5.505591670244144,6.610342513555029,6.1723336633228705,1140243.1587589588,1135522.7763961845,378000.39059020043,8.716314031180401,5.335848983782212,378000.39059020043,8.716314031180401,5.335848983782212,6.082316635749148,5.939002895685637,5.87360980431095,5.158357426366653,4.51183742919722,5.9433389469098366,5.800931668131865,3.4395710431961444,8.844532327884716,3.9324415191403324,9.061657068001415,562271.2761888179,577971.8825701409,491799.30345735536,564123.2019308194,5.517023208968504,6.010232617144791
1999,1887059.0,60816.0,-259550.0,0.6905800000000001,9631172.0,711724.0,1051210.0,281187.0,368478.0,0.8334900000000001,1351427.0,279328.0,0.52586,0.52518,0.47853999999999997,0.51006,201251.0,0.5885199999999999,2287062.0,0.6566500000000001,6283758.0,0.6942900000000001,3996696.0,9.441954342984411,2194721.0,0.711116898501009,13543725.399160001,5.359916735628985,409469.233992205,0.7200125485365428,8727289.562900001,0.5970465135046729,2263520.46186,0.9225847774434977,2478972.1832799995,0.6340892134760047,6303049.97319,0.875079403963395,813325.05002,0.6981837203573164,402740.69961999997,0.8446004020031488,1244624.082,0.7024600573625203,286494.58128,4.837334975781568,4.744965070168767,4.790927414685931,6.018581014439512,6.022765424850341,6.020672856120567,2008392.0,5428059.0,7436451.0,3.8458684520974353,9.270930328212481,522220.6700555958,585492.3732391568,3.8089726456151363,9.274152569208521,3.8831216516782505,9.267709206762078,5.545474585466366,5.5372898618452835,5.541380712532174,1142904.2305790484,6.506626540556551,0.8237627751062717,0.7721231642421088,5.773811450585127,5.713703140801728,6.713337037073443,6.274186989141863,1190842.8378717317,1178445.5590872157,409469.233992205,9.441954342984411,5.359916735628985,409469.233992205,9.441954342984411,5.359916735628985,6.411095730497792,6.216974909781631,6.161210491508498,5.418877159056206,4.689660847745695,6.171649405948638,6.018044633069961,3.4002019347562475,9.044136325088967,3.928914520393585,9.27497916371883,590668.4480914446,600174.3897802872,511182.4117259762,585236.7864321545,5.7436786661167964,6.3132892616062595
2000,2038408.0,54544.0,-381073.0,0.7187399999999999,10250952.0,795054.0,1251173.0,301056.0,388850.0,0.8462999999999999,1437588.0,282398.0,0.5774199999999999,0.59378,0.5003,0.5746800000000001,226011.0,0.6189800000000001,2453172.0,0.68973,6767179.0,0.72871,4314008.0,10.045935412026726,2372714.0,0.7272240640112804,14096002.19148,5.446225649202696,435662.08101336303,0.7382154173223617,9166943.47098,0.6254982037861165,2298308.7582,0.9408945548476106,2607276.2217200003,0.6521032676867249,6615528.87981,0.890247562043104,893070.68494,0.7150057086658934,421053.98089999997,0.8891228622353518,1407199.2219999998,0.7001778182691679,322790.85984000005,4.9543423074374555,4.86883875520321,4.91140446644281,6.24717811745535,6.251555995176893,6.24936667296102,2051597.0,5826641.0,7878238.0,3.8322328374691867,9.587514657599046,535352.9096511991,607732.1608454403,3.799019992247997,9.590873423364176,3.8657360452285934,9.584157068088357,5.7339639059791585,5.725187306066759,5.729573925516351,1181718.8925638217,6.666761485811241,0.8169222284003723,0.768537205129826,6.001926845540782,5.918205394988803,6.8920837156740395,6.41842931044356,1237891.4099659408,1220623.9445110457,435662.08101336303,10.045935412026726,5.446225649202696,435662.08101336303,10.045935412026726,5.446225649202696,6.704512094494358,6.475402288355306,6.413720074795344,5.649132028229327,4.8131682986339355,6.397366711825431,6.2466182361349984,3.3317765243122586,9.36571206195999,3.9104482342196283,9.59173304863222,615766.6893410531,622124.7206248877,524644.9708876963,607464.8836094202,5.959919113344374,6.588961447678579
2001,1934842.0,-38284.0,-376747.0,0.7256100000000001,10581929.0,739568.0,1176188.0,287244.0,411883.0,0.87643,1538151.0,285225.0,0.54029,0.57434,0.48359,0.58618,227371.0,0.63774,2525593.0,0.7068099999999999,7073801.0,0.7445,4548208.0,10.00347995545657,2385009.0,0.7435966775973943,14230737.332220001,5.497680992962182,433820.91522828507,0.7530168870028423,9393947.36306,0.6462457590255511,2380133.22102,0.9401762593483849,2686297.35636,0.6729236243041111,6758876.9895,0.8850283256990772,835643.31053,0.705775176468864,406990.79477000004,0.864127167855967,1361128.366,0.690571943128088,329250.27184,5.109109532156976,5.025331383483237,5.0670473131402485,6.387429068702225,6.391123130343003,6.3892758325500445,2050689.0,6146232.0,8196921.0,3.7128754063976834,9.89193147861161,552318.2912269133,621337.9068879941,3.6823080878575802,9.894791480850902,3.7436964682260836,9.889072303030751,5.812181835299849,5.803679186522947,5.807928954956015,1197879.5390307233,6.842859179840925,0.803418695091426,0.7746149331927162,6.113521464847519,6.059347532068475,6.984090411796621,6.520918792389149,1260907.688603336,1249734.369141591,433820.91522828507,10.00347995545657,5.497680992962182,433820.91522828507,10.00347995545657,5.497680992962182,6.789342845937845,6.591760825638241,6.530419442377631,5.74432751278268,4.951974257668482,6.527342756640291,6.3884546764844465,3.275111892583977,9.682696480009154,3.7991545135514673,9.893202962866487,626143.1875483376,634764.5010549984,539775.0980343799,621258.0519240829,6.086374224468248,6.6898224343909405
2002,1930417.0,19975.0,-439745.0,0.73795,10929108.0,706582.0,1198852.0,291397.0,443676.0,0.9101699999999999,1645819.0,287955.0,0.5216299999999999,0.59569,0.49277,0.60626,238872.0,0.66254,2598805.0,0.72478,7348941.0,0.75795,4750136.0,9.833797327394208,2354119.0,0.7551507138152311,14472750.6709,5.520110599209432,426462.2886971046,0.7629096758072371,9632779.912279999,0.6658486504492879,2471761.41138,0.9312175731945049,2790760.26356,0.69032825025339,6880981.61745,0.8758021310583897,806782.6909099999,0.7026410866882631,414716.71031,0.8492102776583874,1411725.7310000001,0.7014733641857164,340528.96688,5.180510861925011,5.094971304568286,5.137563058932927,6.532100705664338,6.535708698601082,6.533904453093012,2126510.0,6448480.0,8574990.0,3.7973077643316526,10.148652107430324,560004.6485498069,635402.6063499361,3.7658270802621616,10.151454514491718,3.829051613291183,10.145850474000468,5.967637765142814,5.959740485894903,5.963687818294734,1230004.6488354707,6.9715102362568535,0.7918098678964707,0.7846010136782422,6.22190491522324,6.18502939486655,7.17327920242476,6.681239348806829,1283261.666859878,1275656.1276618312,426462.2886971046,9.833797327394208,5.520110599209432,426462.2886971046,9.833797327394208,5.520110599209432,6.849416526011885,6.677571820904064,6.602987234801963,5.823450792836324,5.009803834858857,6.668523281326242,6.534301981662866,3.3500597476376415,9.943779214705376,3.894146105618746,10.148034691955875,634767.783320745,648493.883539133,546078.6376072852,635441.2648107687,6.2034397549037585,6.7629483794962955
2003,2027056.0,14094.0,-521955.0,0.75858,11456450.0,733875.0,1299036.0,301290.0,464221.0,0.9257899999999999,1746378.0,290626.0,0.53672,0.63201,0.49383000000000005,0.60846,258084.0,0.69499,2722597.0,0.74771,7740749.0,0.77486,5018152.0,10.250417594654788,2477183.0,0.7700599422630101,14877348.33516,5.5725907838044035,444529.8598273942,0.7789406331717375,9937533.96646,0.694611125621201,2514180.8640599996,0.9300244768563866,2927446.60786,0.7133632453695208,7034497.54746,0.8840570728148288,830121.74504,0.7249365102961065,415608.80949,0.8672957452392998,1497800.4989999998,0.7551511748888955,341764.68048,5.362203415086463,5.275474060333123,5.318661957909933,6.667943990969697,6.671502390279989,6.669722953317283,2171530.0,6807736.0,8979266.0,3.7456653939793423,10.495876178022144,579744.7907360985,648610.5480412458,3.7152503357048454,10.498676406780952,3.776329446449722,10.493076696146163,6.111160540217569,6.102772511732876,6.106965085836533,1259555.4419886991,7.128916838962427,0.7816882858484098,0.7837739250617709,6.404824930289794,6.329109303461481,7.309990616345269,6.835948176140913,1320988.7370473398,1305372.464729627,444529.8598273942,10.250417594654788,5.5725907838044035,444529.8598273942,10.250417594654788,5.5725907838044035,7.0729384209134585,6.858441597183817,6.796587975399382,6.04547528606178,5.183028747760492,6.807611956317766,6.669720105326633,3.295345211971819,10.28328093741639,3.843684649950208,10.495880659793006,658968.8971313061,662019.8399160338,564960.4995633891,648610.2710826991,6.366854565116056,6.964864326052051
2004,2281253.0,64068.0,-634141.0,0.78777,12217196.0,827975.0,1513620.0,348388.0,486204.0,0.9399299999999999,1851920.0,293262.0,0.58499,0.7028700000000001,0.5492900000000001,0.66824,296883.0,0.73051,2902021.0,0.7759,8231960.0,0.79848,5329939.0,10.864699331848554,2703389.0,0.790765949222049,15449825.59254,5.7376156189952585,471169.4159242762,0.798274143597661,10312196.7134,0.7255087914761422,2552581.0600199997,0.9431134927352846,3077064.44914,0.7352725551045545,7248929.61528,0.9151130952976351,904778.87843,0.7536231314347462,462284.11187,0.9086817997492131,1665731.6130000004,0.7909658184252781,375342.38911999995,5.503314603478358,5.420975048069933,5.461989669262938,6.851846579527979,6.855859323250349,6.853852657720175,2280444.0,7233364.0,9513808.0,3.830311293174705,10.852488742109253,595367.7979289988,666516.6094053139,3.8015491064527285,10.85566612513205,3.8592910920757872,10.849312289085846,6.310034791159183,6.301496133129187,6.305764016865857,1300557.5227145662,7.315176632973887,0.7843440981496448,0.7787226480836807,6.631748161018666,6.50536699768424,7.539365685718861,7.049156346939776,1367791.4264619388,1341725.4379053768,471169.4159242762,10.864699331848554,5.7376156189952585,471169.4159242762,10.864699331848554,5.7376156189952585,7.367159326270011,7.093827585882197,7.034343430383897,6.300923212213719,5.330524336955388,7.002562490197322,6.854525788264616,3.320326245656807,10.622019997980457,3.9247772622178534,10.851423002205259,686813.2319777198,680978.194484219,581037.8137768111,666582.0693313691,6.568253620532932,7.229201758028579
2005,2534720.0,57513.0,-739903.0,0.81521,13039197.0,919344.0,1722751.0,382236.0,513286.0,0.94769,1962027.0,295993.0,0.6295499999999999,0.7522199999999999,0.57873,0.69328,318732.0,0.76079,3082923.0,0.80338,8769066.0,0.82415,5686143.0,11.523106904231625,2990493.0,0.8155624185702423,15987981.67142,5.984306367064422,499722.57711581286,0.8212717530092262,10677423.11588,0.7623504313891523,2573655.00066,0.962027429832757,3204610.28906,0.7599791440698893,7481972.425650001,0.9441778465898386,973697.9143499999,0.7847807054759864,487060.90419,0.9663792883236235,1782686.1779999998,0.8185059684079176,389407.05664,5.689903060395144,5.609513803652993,5.649565448663638,7.03531414306632,7.039911831119382,7.037612611632876,2337029.0,7711674.0,10048703.0,3.795024559579568,11.268006590813902,615813.9330352339,684386.7136434623,3.76812037060289,11.27168789891615,3.822120843105598,11.264326485018662,6.482954591991518,6.474852681752684,6.478902370435686,1336267.1349999898,7.51998065117427,0.7957874686991319,0.770653574039381,6.866353756034532,6.690963692001016,7.728578681812657,7.24119433919515,1416178.5958283662,1380004.5705115176,499722.57711581286,11.523106904231625,5.984306367064422,499722.57711581286,11.523106904231625,5.984306367064422,7.675394097109877,7.3432484041898825,7.292708595845602,6.56896038355645,5.5229583757686695,7.199695374663959,7.038090449684578,3.263871050630826,11.014336185741131,3.8820208609025912,11.26724157047857,716029.8197284202,700148.776099946,602013.5088755365,684433.1819604761,6.77809144804508,7.507484629030588
2006,2700954.0,68989.0,-786453.0,0.8379099999999999,13815583.0,1043084.0,1900640.0,427086.0,550893.0,0.9591200000000001,2072953.0,298818.0,0.6929000000000001,0.79792,0.62541,0.75081,355983.0,0.78888,3239655.0,0.82666,9277236.0,0.84451,6037580.0,11.831291759465477,3182858.0,0.8407128770966396,16433176.386819998,6.203341915800834,513087.62973273935,0.8443961486606254,10986828.88916,0.7958523025509948,2604695.61168,0.9749388805278366,3322931.38032,0.7874958277337545,7666808.87361,0.9733179011336777,1071678.6353000002,0.8114153875477979,526346.93223,1.0051028238634172,1890990.608,0.8441197559988675,421720.96728,5.944088713595104,5.859722210501168,5.9017547099352194,7.188960316245186,7.193749770565073,7.191354644682058,2451088.0,8181636.0,10632724.0,3.810160601037723,11.699121051148847,643303.0668923588,699337.6651313961,3.783024506574637,11.70301751697797,3.837491346003714,11.695225882630089,6.6656151881470755,6.6572695901180605,6.661441082189393,1373915.56176048,7.738993789673403,0.8015695689119586,0.76961824699097,7.117090160265139,6.869146973557502,7.919262202013902,7.467079952030667,1467892.7284645247,1416754.694149261,513087.62973273935,11.831291759465477,6.203341915800834,513087.62973273935,11.831291759465477,6.203341915800834,7.936111299745465,7.538980428684205,7.501435396770143,6.899790998245597,5.779342423755141,7.360655959297027,7.193032759541746,3.2590310747820683,11.43003136882272,3.8908636353430057,11.69639167822125,752091.0183907666,715801.710073758,629959.8828741579,699500.8567671562,6.992019617744301,7.734997593318348
2007,2673011.0,33950.0,-735933.0,0.8547,14474228.0,1159734.0,2002720.0,499561.0,592024.0,0.97437,2198532.0,301696.0,0.74139,0.8133199999999999,0.70721,0.7953199999999999,392507.0,0.81089,3367031.0,0.84675,9746594.0,0.86342,6379563.0,11.762806236080179,3231084.0,0.8634904965752113,16762463.579400001,6.3339980540450105,510117.6180400891,0.8660684804869907,11253837.5655,0.8308542699044555,2646110.25018,0.9857680613293939,3415642.21046,0.8138773942071207,7838481.62562,1.011387668697686,1146676.03323,0.8393302166188942,595190.05763,1.0390316144004346,1927487.0679999997,0.8786387584471894,446721.70015999995,6.265086364233067,6.171393853872672,6.218063644110555,7.367043430406307,7.372158015739106,7.369600279375264,2557995.0,8685149.0,11243144.0,3.774070962458285,12.118730516559168,677781.3733353387,716671.5183684063,3.7457446039258118,12.12293651370294,3.8026115327623966,12.114525978666787,6.850320074671648,6.8421352095410155,6.846226418950554,1412027.3526821327,7.962412327667558,0.7954873213530803,0.7767698560503538,7.385096158307414,7.07498117253603,8.06276358770579,7.663754295721508,1523168.697554746,1459207.7918543837,510117.6180400891,11.762806236080179,6.3339980540450105,510117.6180400891,11.762806236080179,6.3339980540450105,8.145656991518312,7.707784565992184,7.685148124868201,7.224112614305201,6.077146788170625,7.565539033288949,7.371533773569767,3.2484838892855823,11.8048693434184,3.861584105165161,12.115551870728023,787442.7231844956,735725.9743702504,662421.1542041744,716859.5448783392,7.228375770350703,7.923696690250781
